Year;NA_Sales;Global_Sales
2002;0.07;0.14
2006;0.02;0.14
2014;0.03;0.14
2002;0;0.14
2005;0.11;0.14
1994;0;0.14
2009;0.13;0.14
2001;0.08;0.14
2014;0;0.14
2013;0.1;0.14
2014;0.07;0.14
1997;0.08;0.14
2009;0.07;0.14
2007;0.07;0.14
2000;0;0.14
1994;0;0.14
2003;0.1;0.14
2001;0.07;0.14
1998;0.08;0.14
2011;0.08;0.14
2010;0.13;0.14
2009;0.13;0.14
2010;0.12;0.14
2009;0;0.14
2005;0.07;0.14
2010;0.13;0.14
2007;0.11;0.14
2009;0.11;0.14
2001;0.07;0.14
2008;0;0.14
2011;0;0.14
2008;0.1;0.14
1997;0.08;0.14
2015;0.08;0.14
2001;0.1;0.14
2009;0.11;0.14
2010;0;0.14
2009;0.13;0.14
2015;0;0.14
1996;0.08;0.14
2006;0.09;0.14
2006;0.13;0.14
2004;0.07;0.14
2011;0.12;0.14
2006;0.07;0.14
2004;0.07;0.14
2006;0.1;0.14
2009;0;0.14
2001;0.08;0.14
2011;0;0.14
2010;0.11;0.14
2002;0;0.14
2005;0.1;0.14
2001;0;0.14
2003;0.07;0.14
2008;0.13;0.14
2000;0.02;0.14
2008;0.05;0.14
2002;0;0.14
1997;0;0.14
2006;0.13;0.14
2004;0.11;0.14
2011;0.09;0.14
2007;0;0.14
2008;0.13;0.14
2007;0.07;0.14
2010;0.09;0.14
2011;0.01;0.14
1998;0;0.14
2001;0.07;0.14
2008;0.12;0.14
2011;0;0.14
2012;0;0.14
2004;0.07;0.14
2009;0.13;0.14
2010;0;0.14
2003;0.11;0.14
2003;0.01;0.14
2005;0.11;0.14
2002;0.11;0.14
2008;0.06;0.14
2010;0.1;0.14
2004;0.03;0.14
2007;0.13;0.14
2008;0.13;0.14
2001;0.1;0.14
2014;0;0.14
2010;0.06;0.14
2001;0.08;0.14
2001;0.07;0.14
2009;0.07;0.14
2004;0.11;0.14
2012;0;0.14
2000;0;0.14
2006;0.11;0.14
1998;0;0.14
2006;0;0.14
1997;0.01;0.14
2008;0.07;0.14
2005;0.13;0.14
2004;0.1;0.14
2009;0.09;0.14
2002;0.11;0.14
2015;0;0.14
2002;0.07;0.14
2001;0.07;0.14
1982;0.13;0.14
2000;0;0.14
2009;0;0.14
2008;0.11;0.14
2002;0.1;0.14
2006;0.07;0.14
2014;0.08;0.14
2004;0.08;0.14
2007;0.13;0.14
2003;0.11;0.14
2009;0.13;0.14
2007;0.07;0.14
2007;0.13;0.14
2002;0.11;0.14
2003;0.11;0.14
2009;0.07;0.14
1998;0.08;0.14
2005;0;0.14
2000;0.08;0.14
1998;0;0.14
2012;0;0.14
2008;0.13;0.14
2002;0.07;0.14
2011;0;0.14
1997;0.08;0.14
2008;0.07;0.14
2007;0.11;0.14
1997;0;0.14
2004;0.11;0.14
2007;0;0.14
2015;0.03;0.14
2008;0.07;0.14
2005;0.11;0.14
2009;0.1;0.14
2005;0.07;0.14
2004;0.07;0.14
2011;0;0.14
2010;0.11;0.14
2012;0.06;0.14
2011;0;0.14
2001;0.08;0.14
2008;0;0.14
1997;0.08;0.14
2009;0.13;0.14
2007;0;0.14
1999;0.11;0.14
1999;0.11;0.14
2002;0.11;0.14
1998;0.11;0.14
1999;0.08;0.14
2013;0.11;0.14
2008;0;0.14
2010;0.13;0.14
2002;0.07;0.14
2010;0;0.14
1995;0.02;0.14
2006;0.11;0.14
2000;0;0.14
2009;0.13;0.14
1997;0.08;0.14
2002;0.07;0.14
2009;0.1;0.14
1997;0.08;0.14
2011;0;0.14
2007;0.13;0.14
2005;0.12;0.14
2002;0;0.14
2004;0.1;0.14
2012;0.12;0.14
2006;0.12;0.14
2002;0.07;0.14
1999;0.08;0.14
2003;0.1;0.14
1997;0;0.14
2009;0.1;0.14
2010;0;0.14
2015;0;0.14
1996;0.08;0.14
2005;0.1;0.14
2005;0;0.14
2005;0.11;0.14
2002;0.11;0.14
1996;0.08;0.14
2014;0;0.14
2003;0.08;0.14
2008;0.1;0.14
2011;0.1;0.14
2002;0.11;0.14
1993;0;0.14
2014;0.08;0.14
2006;0.13;0.14
2012;0.1;0.14
2010;0.1;0.14
2011;0.13;0.14
2001;0.08;0.14
2011;0.08;0.14
2005;0.1;0.14
2010;0.13;0.14
2012;0.09;0.14
1995;0.08;0.14
2011;0.1;0.14
2007;0;0.14
2012;0.06;0.14
2012;0;0.14
2006;0.13;0.14
2011;0.1;0.14
2007;0.13;0.14
1996;0.08;0.14
2008;0.12;0.14
2002;0.1;0.14
2002;0.04;0.14
2007;0.12;0.14
2001;0;0.14
1999;0;0.14
2007;0.07;0.14
1995;0;0.14
1998;0;0.14
2014;0;0.14
2012;0.08;0.14
2009;0.12;0.14
2005;0;0.14
2010;0.13;0.14
2015;0;0.14
2011;0;0.14
2004;0;0.14
2005;0.11;0.14
2002;0.11;0.14
2006;0.1;0.14
2002;0.11;0.14
2009;0.07;0.14
2006;0;0.14
2006;0.13;0.14
2010;0.07;0.14
1995;0;0.14
2011;0;0.14
2015;0;0.14
2006;0.13;0.14
2010;0.13;0.14
2002;0.03;0.14
2009;0.12;0.14
2010;0.13;0.14
2007;0.12;0.14
2016;0.04;0.14
2005;0.11;0.14
2010;0.1;0.14
2011;0.12;0.14
2006;0.12;0.14
1995;0.03;0.14
1995;0;0.14
2008;0.13;0.14
2002;0.09;0.14
2006;0;0.14
2015;0.07;0.14
2008;0.09;0.14
2009;0.11;0.14
2014;0;0.14
2010;0;0.14
2004;0.1;0.14
2007;0.11;0.14
2010;0.12;0.14
2007;0.13;0.14
2009;0.11;0.14
2013;0;0.14
2011;0.09;0.14
2011;0.08;0.14
2006;0.11;0.14
1998;0;0.14
2009;0;0.14
2008;0.13;0.14
2002;0.1;0.14
2009;0.13;0.14
2006;0.09;0.14
2008;0.13;0.14
2009;0.13;0.14
2008;0.11;0.14
2006;0.08;0.14
2006;0;0.14
2004;0.07;0.14
2003;0.1;0.14
2014;0.11;0.14
2010;0.01;0.14
2009;0.12;0.14
2003;0.1;0.14
2014;0;0.14
2001;0.07;0.14
1997;0.08;0.14
2010;0.13;0.14
2008;0.11;0.14
2003;0.1;0.14
2010;0;0.14
2002;0.1;0.14
2001;0.07;0.14
2006;0.08;0.14
2006;0.12;0.14
1998;0.03;0.14
2015;0;0.14
2012;0.09;0.14
2010;0.11;0.14
2005;0.12;0.14
2001;0.08;0.14
1996;0.08;0.14
2011;0.13;0.14
2010;0.13;0.14
2014;0.02;0.14
2011;0.04;0.14
2004;0.1;0.14
2011;0.11;0.14
2010;0.11;0.14
2008;0.11;0.14
2002;0.07;0.14
2004;0.1;0.14
2011;0.08;0.14
2009;0.13;0.14
2003;0.1;0.14
2002;0.1;0.14
2011;0;0.14
2012;0;0.14
2008;0.12;0.14
2008;0.13;0.14
2009;0.13;0.13
2008;0.08;0.13
2003;0.1;0.13
2010;0;0.13
2001;0.07;0.13
2003;0;0.13
2003;0.1;0.13
2010;0;0.13
2012;0;0.13
1998;0.07;0.13
2001;0.07;0.13
2008;0;0.13
2008;0.12;0.13
2007;0.11;0.13
2008;0.12;0.13
2002;0.1;0.13
2009;0.12;0.13
2004;0.07;0.13
2011;0.06;0.13
2005;0;0.13
2004;0.07;0.13
2006;0;0.13
2002;0.1;0.13
2012;0;0.13
2002;0.1;0.13
2005;0.07;0.13
2005;0.12;0.13
2008;0.11;0.13
2009;0;0.13
2008;0.13;0.13
2009;0.12;0.13
2015;0.07;0.13
2013;0.04;0.13
2005;0.1;0.13
2010;0;0.13
2011;0.07;0.13
1995;0;0.13
2005;0.07;0.13
2004;0.1;0.13
2011;0.1;0.13
2015;0.09;0.13
2012;0;0.13
2015;0.08;0.13
2012;0.12;0.13
2005;0.07;0.13
2005;0.12;0.13
2007;0.12;0.13
1997;0.07;0.13
2006;0.07;0.13
2009;0.12;0.13
2007;0.07;0.13
2010;0.12;0.13
2009;0.12;0.13
2008;0.08;0.13
2000;0.07;0.13
2011;0;0.13
2008;0.07;0.13
2008;0.07;0.13
2010;0.09;0.13
2005;0.11;0.13
2012;0.07;0.13
2003;0.1;0.13
2001;0.07;0.13
2015;0.02;0.13
2011;0.06;0.13
1998;0.07;0.13
2008;0.12;0.13
2001;0.06;0.13
2008;0.12;0.13
2004;0.1;0.13
2006;0.12;0.13
2007;0.12;0.13
2002;0.1;0.13
2010;0;0.13
2010;0.12;0.13
2000;0.07;0.13
2014;0.08;0.13
2002;0.1;0.13
2000;0.07;0.13
2009;0.1;0.13
2009;0.12;0.13
2015;0;0.13
1997;0;0.13
2011;0;0.13
2012;0;0.13
2004;0.09;0.13
2006;0;0.13
2015;0;0.13
2012;0.08;0.13
2006;0.1;0.13
1997;0.07;0.13
2008;0.08;0.13
2001;0;0.13
2006;0.11;0.13
2010;0.08;0.13
2009;0.12;0.13
2002;0.1;0.13
2002;0.06;0.13
2015;0.01;0.13
2011;0.11;0.13
2004;0.06;0.13
2008;0.12;0.13
1998;0.07;0.13
2010;0.12;0.13
2007;0;0.13
2005;0.09;0.13
2004;0.06;0.13
2009;0.09;0.13
2016;0;0.13
2010;0;0.13
2009;0;0.13
2010;0.08;0.13
1992;0;0.13
2005;0.12;0.13
2009;0.12;0.13
2011;0;0.13
2009;0;0.13
2000;0.01;0.13
2014;0.03;0.13
2007;0.12;0.13
2013;0.03;0.13
2012;0.06;0.13
1998;0.07;0.13
2001;0.09;0.13
2008;0;0.13
2003;0.1;0.13
2010;0.04;0.13
2014;0;0.13
2001;0.1;0.13
2007;0.12;0.13
1995;0.05;0.13
1993;0;0.13
2012;0.08;0.13
2009;0.1;0.13
2005;0.1;0.13
2011;0.08;0.13
2008;0.12;0.13
2011;0.12;0.13
1995;0.07;0.13
2008;0.12;0.13
2010;0.12;0.13
2015;0.1;0.13
2006;0.1;0.13
2014;0.06;0.13
2005;0.06;0.13
2011;0;0.13
2005;0;0.13
2007;0.07;0.13
2000;0;0.13
1999;0.12;0.13
1999;0.06;0.13
2012;0.01;0.13
2006;0.12;0.13
2011;0.06;0.13
2002;0.1;0.13
2006;0.1;0.13
2009;0.12;0.13
2010;0.08;0.13
2010;0.09;0.13
2002;0.06;0.13
2009;0.12;0.13
2008;0.04;0.13
1997;0;0.13
2011;0.09;0.13
1981;0.12;0.13
2005;0.1;0.13
2007;0.12;0.13
2002;0.1;0.13
2003;0.1;0.13
2006;0.1;0.13
2003;0.1;0.13
2013;0.11;0.13
2011;0.12;0.13
2004;0.09;0.13
2005;0.06;0.13
2011;0.07;0.13
2003;0.06;0.13
1996;0;0.13
2003;0.09;0.13
1997;0;0.13
2015;0.03;0.13
2006;0.1;0.13
2003;0.06;0.13
2011;0.03;0.13
2010;0.12;0.13
2002;0.03;0.13
2010;0;0.13
2008;0.12;0.13
2006;0.12;0.13
2011;0.1;0.13
2010;0;0.13
2010;0.1;0.13
2002;0.08;0.13
2009;0.12;0.13
2008;0.12;0.13
2003;0.06;0.13
2006;0.09;0.13
2007;0.12;0.13
2010;0.12;0.13
2006;0.11;0.13
2010;0;0.13
2008;0.06;0.13
2011;0;0.13
2007;0.1;0.13
1995;0;0.13
2007;0.06;0.13
2016;0;0.13
2010;0;0.13
2011;0.09;0.13
2004;0.06;0.13
2007;0.1;0.13
2008;0.12;0.13
2011;0.08;0.13
2005;0;0.13
1995;0;0.13
2010;0;0.13
2004;0.09;0.13
2010;0.07;0.13
2004;0.1;0.13
2001;0.06;0.13
2003;0.1;0.13
2010;0.11;0.13
2008;0.07;0.13
2000;0;0.13
2013;0.08;0.13
2008;0.12;0.13
2002;0.1;0.13
2008;0.1;0.13
2010;0.11;0.13
1992;0;0.13
2003;0.1;0.13
2010;0;0.13
2007;0;0.13
2008;0.11;0.13
2001;0.06;0.13
2004;0.09;0.13
2015;0.04;0.13
2015;0.08;0.13
2008;0.06;0.13
2005;0.06;0.13
2007;0.11;0.13
1998;0.07;0.13
2011;0;0.13
2005;0.1;0.13
2015;0.02;0.13
2008;0.11;0.13
2001;0.06;0.13
2002;0.1;0.13
2003;0.1;0.13
2015;0;0.13
2006;0.11;0.13
2004;0.1;0.13
2005;0.1;0.13
1999;0.07;0.13
2006;0.06;0.13
2002;0;0.13
2002;0;0.13
2008;0.12;0.13
2002;0.1;0.13
2013;0.05;0.13
2011;0.09;0.13
2004;0.09;0.13
2011;0.12;0.13
2001;0.09;0.13
2008;0.09;0.13
2008;0.11;0.13
2011;0.12;0.13
2008;0.06;0.13
2009;0.09;0.13
2005;0.06;0.13
2009;0.1;0.13
2011;0.07;0.13
2011;0.1;0.13
1995;0.07;0.13
1996;0.07;0.13
2013;0;0.13
2008;0;0.13
2002;0.09;0.13
2001;0.07;0.13
2002;0.06;0.13
2002;0.1;0.13
2007;0.12;0.13
2011;0.07;0.13
2010;0.12;0.13
2008;0.07;0.13
2013;0;0.13
1997;0;0.13
1998;0.07;0.13
2009;0.11;0.13
2002;0.09;0.13
2008;0.11;0.13
2011;0.08;0.13
2009;0.12;0.13
2007;0.05;0.13
2008;0.12;0.13
2013;0;0.13
2008;0.11;0.13
2013;0;0.13
2011;0.12;0.13
2006;0.09;0.13
2014;0;0.13
2011;0.12;0.13
2005;0.09;0.13
2003;0.1;0.13
2009;0.03;0.13
2014;0.04;0.13
2014;0.04;0.13
2006;0.1;0.13
1995;0;0.13
2008;0.09;0.13
2010;0;0.13
2002;0.09;0.13
2004;0.06;0.13
2009;0.1;0.13
2016;0.08;0.13
2002;0.09;0.13
2010;0;0.13
2003;0.09;0.13
2009;0.12;0.13
2008;0.1;0.13
2011;0.07;0.13
2011;0.06;0.13
2002;0;0.13
2007;0.11;0.13
1997;0.07;0.13
2007;0.09;0.13
2003;0.09;0.12
1997;0;0.12
2012;0;0.12
2008;0.11;0.12
2000;0.07;0.12
2009;0.07;0.12
2012;0.07;0.12
2001;0.09;0.12
1998;0;0.12
2009;0.11;0.12
1995;0;0.12
2006;0.11;0.12
2006;0;0.12
2001;0;0.12
1996;0.07;0.12
2008;0.11;0.12
2010;0.1;0.12
2012;0.06;0.12
2004;0.1;0.12
2007;0.11;0.12
2011;0;0.12
2016;0.03;0.12
2003;0.06;0.12
1997;0;0.12
2012;0;0.12
2007;0.11;0.12
2007;0.11;0.12
2006;0;0.12
1998;0.07;0.12
2006;0;0.12
2008;0.12;0.12
2002;0.09;0.12
2011;0;0.12
1996;0;0.12
2011;0.09;0.12
2002;0.06;0.12
2006;0;0.12
2009;0.11;0.12
1999;0;0.12
2004;0.1;0.12
2016;0.05;0.12
2008;0;0.12
2001;0.06;0.12
2010;0.12;0.12
2013;0;0.12
2002;0.09;0.12
2002;0.06;0.12
2010;0;0.12
2009;0.12;0.12
1998;0.03;0.12
2009;0.12;0.12
2016;0.03;0.12
2006;0;0.12
2013;0.05;0.12
2010;0.05;0.12
2000;0.07;0.12
1997;0.07;0.12
1994;0;0.12
2008;0;0.12
2010;0.11;0.12
2011;0;0.12
2008;0.04;0.12
2008;0.11;0.12
2007;0.06;0.12
2013;0.05;0.12
1998;0.07;0.12
2009;0.05;0.12
2015;0;0.12
2004;0.09;0.12
2003;0.06;0.12
2005;0.06;0.12
2006;0.09;0.12
2008;0.11;0.12
1998;0.07;0.12
2014;0;0.12
2014;0;0.12
2006;0;0.12
2012;0;0.12
1997;0.07;0.12
2005;0.11;0.12
2009;0.11;0.12
2013;0.06;0.12
2005;0.11;0.12
2005;0.11;0.12
2007;0.11;0.12
2014;0.04;0.12
2011;0.1;0.12
2008;0.11;0.12
2007;0;0.12
1996;0;0.12
2009;0.11;0.12
2010;0.1;0.12
2015;0.02;0.12
2003;0.09;0.12
1996;0;0.12
2008;0.06;0.12
2003;0.09;0.12
2011;0.05;0.12
2011;0;0.12
2010;0.07;0.12
2009;0;0.12
2006;0.11;0.12
2008;0.06;0.12
1995;0;0.12
2002;0.09;0.12
2004;0.06;0.12
2014;0;0.12
2006;0.06;0.12
2012;0.07;0.12
2005;0.06;0.12
2007;0.11;0.12
2010;0;0.12
2009;0.11;0.12
2009;0.03;0.12
2008;0.1;0.12
2013;0.07;0.12
2010;0;0.12
2015;0;0.12
2010;0;0.12
2010;0.1;0.12
2009;0.11;0.12
2011;0.03;0.12
2001;0.09;0.12
2005;0.11;0.12
2011;0;0.12
2003;0.09;0.12
2008;0.11;0.12
2009;0.06;0.12
2007;0;0.12
2008;0.11;0.12
2009;0.08;0.12
2004;0.09;0.12
2006;0.11;0.12
1992;0;0.12
2014;0.01;0.12
2001;0.07;0.12
2010;0.11;0.12
1999;0;0.12
2013;0.08;0.12
2010;0.1;0.12
2007;0.11;0.12
2003;0.09;0.12
2011;0;0.12
2000;0;0.12
2004;0.09;0.12
2011;0;0.12
2008;0.11;0.12
2010;0.11;0.12
2016;0;0.12
2008;0.11;0.12
2010;0.08;0.12
2008;0.09;0.12
2000;0.11;0.12
1999;0.1;0.12
1999;0.1;0.12
1999;0;0.12
2013;0.09;0.12
2007;0.11;0.12
2002;0.06;0.12
2008;0.1;0.12
2008;0.06;0.12
2008;0.08;0.12
2006;0.09;0.12
2008;0.11;0.12
2011;0.11;0.12
2005;0.09;0.12
2006;0.11;0.12
2009;0.08;0.12
2007;0.11;0.12
2007;0.08;0.12
2011;0;0.12
2011;0.07;0.12
2009;0.11;0.12
2013;0;0.12
2000;0.07;0.12
2001;0;0.12
1996;0.07;0.12
1994;0;0.12
2010;0;0.12
2003;0.06;0.12
2008;0.06;0.12
2005;0.09;0.12
2004;0;0.12
2005;0.11;0.12
2003;0.06;0.12
2010;0.08;0.12
2010;0.11;0.12
2008;0.1;0.12
2003;0.09;0.12
2001;0;0.12
2008;0.1;0.12
2006;0.09;0.12
2005;0.06;0.12
2011;0.08;0.12
2010;0.11;0.12
2005;0.09;0.12
2006;0.09;0.12
2009;0.11;0.12
2001;0;0.12
2010;0.11;0.12
2014;0.03;0.12
2010;0.09;0.12
2011;0.11;0.12
2010;0;0.12
2005;0.08;0.12
2003;0.06;0.12
2008;0.11;0.12
2003;0.09;0.12
1998;0.07;0.12
2002;0.09;0.12
2016;0.03;0.12
2010;0.11;0.12
2011;0.11;0.12
2005;0.09;0.12
2010;0.11;0.12
2013;0.06;0.12
2002;0.09;0.12
2013;0;0.12
1996;0.07;0.12
2005;0.06;0.12
2003;0.09;0.12
2013;0;0.12
2014;0.04;0.12
2007;0.11;0.12
2014;0;0.12
2011;0.07;0.12
2011;0.08;0.12
2005;0.1;0.12
2011;0.08;0.12
2007;0.1;0.12
2016;0.01;0.12
1994;0;0.12
2016;0.02;0.12
2002;0.09;0.12
2014;0.02;0.12
2011;0;0.12
2016;0;0.12
2015;0.08;0.12
2009;0.11;0.12
2002;0;0.12
2010;0.08;0.12
2016;0;0.12
2014;0;0.12
2007;0.06;0.12
1998;0.07;0.12
2008;0.11;0.12
2004;0.09;0.12
2010;0.09;0.12
2015;0.01;0.12
2008;0.11;0.12
2015;0.02;0.12
1994;0;0.12
2001;0;0.12
2011;0.11;0.12
2016;0;0.12
2008;0.1;0.12
2014;0.02;0.12
2013;0.08;0.12
2009;0.11;0.12
2009;0.11;0.12
2011;0.06;0.12
1993;0;0.12
2005;0.09;0.12
2011;0.08;0.12
2000;0.07;0.12
2002;0;0.12
2002;0.08;0.12
2009;0.11;0.12
2014;0;0.12
2001;0.06;0.12
2003;0.06;0.12
2008;0.1;0.12
2012;0.05;0.12
2004;0.09;0.12
2010;0.07;0.12
2010;0.06;0.12
2014;0.02;0.12
2003;0.09;0.12
2010;0;0.12
1997;0;0.12
2007;0;0.12
2005;0.09;0.12
2011;0;0.12
2011;0.06;0.12
2008;0.11;0.12
2011;0.07;0.12
2009;0.07;0.12
2007;0.11;0.12
2014;0.06;0.12
2015;0.08;0.12
1991;0;0.12
1996;0.06;0.12
2007;0.1;0.12
2005;0.09;0.12
1998;0;0.12
1996;0.06;0.12
1998;0.06;0.12
2011;0.09;0.12
2001;0.09;0.12
2006;0.09;0.12
1998;0;0.12
2011;0.07;0.12
2013;0.09;0.12
2013;0;0.12
2008;0;0.12
2008;0.06;0.12
2011;0.11;0.12
2009;0.07;0.12
2007;0;0.12
1995;0;0.12
2007;0;0.12
2007;0;0.12
2011;0.11;0.12
2007;0.1;0.12
2009;0;0.12
1994;0;0.12
2002;0.09;0.12
2010;0.02;0.12
2002;0.09;0.12
2015;0;0.12
2002;0.05;0.12
2011;0.11;0.12
2005;0.11;0.12
2016;0.02;0.12
2003;0.09;0.12
2008;0.11;0.12
2001;0.08;0.11
2008;0.11;0.11
2012;0;0.11
2000;0;0.11
2009;0.08;0.11
2010;0.11;0.11
2004;0.09;0.11
2002;0.09;0.11
1995;0;0.11
2001;0;0.11
2008;0.09;0.11
2000;0.06;0.11
2004;0.09;0.11
2003;0.06;0.11
2006;0.06;0.11
2008;0.11;0.11
2011;0.08;0.11
2005;0.09;0.11
2010;0.11;0.11
2008;0.1;0.11
2005;0;0.11
2006;0;0.11
2007;0.05;0.11
2002;0.09;0.11
2002;0.08;0.11
1998;0;0.11
2004;0.08;0.11
2012;0;0.11
2011;0.08;0.11
2007;0;0.11
2002;0.08;0.11
2006;0.1;0.11
2005;0.06;0.11
2015;0.08;0.11
2008;0.11;0.11
2009;0.11;0.11
2009;0.11;0.11
2004;0.09;0.11
2007;0.09;0.11
2012;0;0.11
1994;0.06;0.11
2006;0.09;0.11
2016;0.03;0.11
2010;0;0.11
2016;0;0.11
2005;0.06;0.11
2002;0.08;0.11
1999;0.06;0.11
2007;0.1;0.11
2005;0.1;0.11
2016;0.08;0.11
2008;0.11;0.11
2004;0.06;0.11
2004;0.08;0.11
1998;0;0.11
2010;0;0.11
2014;0;0.11
2003;0.06;0.11
2003;0.08;0.11
2009;0.11;0.11
2014;0;0.11
2013;0;0.11
2010;0.06;0.11
2007;0.1;0.11
2010;0.1;0.11
2008;0.1;0.11
2009;0.1;0.11
2000;0.06;0.11
2005;0.06;0.11
1999;0.06;0.11
2009;0.11;0.11
2010;0;0.11
2005;0.08;0.11
2003;0.08;0.11
2004;0.1;0.11
2014;0;0.11
2010;0.08;0.11
2010;0.09;0.11
2002;0.09;0.11
2007;0.06;0.11
2011;0;0.11
2009;0.09;0.11
2006;0.1;0.11
2008;0.06;0.11
2000;0;0.11
1997;0.06;0.11
2011;0.07;0.11
2003;0.08;0.11
1998;0;0.11
2015;0.05;0.11
2007;0.08;0.11
2009;0;0.11
1994;0;0.11
2005;0.08;0.11
2009;0.06;0.11
2011;0.11;0.11
1996;0;0.11
2005;0.1;0.11
2011;0.07;0.11
2007;0.09;0.11
2005;0.06;0.11
2014;0.08;0.11
2010;0;0.11
2011;0;0.11
2009;0.1;0.11
2009;0.1;0.11
2006;0;0.11
2010;0;0.11
2008;0.1;0.11
2007;0.02;0.11
2011;0;0.11
2010;0.11;0.11
2002;0.08;0.11
2002;0.04;0.11
2011;0.11;0.11
2015;0.03;0.11
2006;0.1;0.11
2009;0.1;0.11
2002;0.08;0.11
2009;0.1;0.11
2010;0.09;0.11
2008;0;0.11
2015;0;0.11
2002;0.09;0.11
2009;0.07;0.11
2005;0.05;0.11
2014;0.05;0.11
1999;0.06;0.11
2002;0;0.11
2011;0.05;0.11
2012;0.07;0.11
2005;0;0.11
2002;0.08;0.11
2005;0.08;0.11
2007;0.1;0.11
2004;0.08;0.11
2002;0.09;0.11
2007;0.08;0.11
2011;0;0.11
2009;0.1;0.11
2005;0.07;0.11
2013;0.04;0.11
2011;0.05;0.11
2007;0;0.11
2010;0.07;0.11
1995;0;0.11
2007;0;0.11
2004;0.05;0.11
2010;0.1;0.11
2008;0;0.11
2002;0.08;0.11
2003;0.08;0.11
2011;0;0.11
2002;0.09;0.11
2002;0.09;0.11
2015;0;0.11
2009;0.1;0.11
2007;0.1;0.11
2002;0.08;0.11
2016;0;0.11
2007;0.1;0.11
2011;0.08;0.11
2011;0.08;0.11
2002;0.05;0.11
2007;0;0.11
2008;0.09;0.11
2008;0.1;0.11
2008;0.09;0.11
2015;0;0.11
2011;0.08;0.11
2006;0.1;0.11
2011;0;0.11
2007;0.1;0.11
2005;0.09;0.11
2003;0.08;0.11
2008;0.05;0.11
2002;0.08;0.11
2009;0;0.11
2013;0.02;0.11
1997;0.06;0.11
2011;0.06;0.11
2004;0.05;0.11
2011;0.07;0.11
2008;0.09;0.11
2007;0.08;0.11
2010;0.1;0.11
2008;0.08;0.11
2011;0.05;0.11
2005;0.08;0.11
2009;0.05;0.11
2011;0.09;0.11
2006;0.11;0.11
2003;0.08;0.11
2006;0;0.11
2007;0;0.11
2003;0.09;0.11
2005;0.08;0.11
2011;0.04;0.11
2006;0.1;0.11
2006;0.07;0.11
2008;0.1;0.11
2007;0.07;0.11
2002;0.05;0.11
2003;0.05;0.11
2008;0;0.11
2011;0.1;0.11
2011;0;0.11
2011;0.07;0.11
2005;0;0.11
2006;0.09;0.11
2009;0.1;0.11
2006;0.08;0.11
2008;0.1;0.11
2011;0.09;0.11
2010;0.07;0.11
2013;0.03;0.11
2003;0.05;0.11
1996;0;0.11
1998;0.06;0.11
1999;0.09;0.11
1999;0.09;0.11
1999;0.09;0.11
1997;0.09;0.11
1999;0.09;0.11
1997;0.09;0.11
2000;0.09;0.11
1999;0.09;0.11
2014;0;0.11
2009;0.1;0.11
2014;0.05;0.11
2010;0.07;0.11
2009;0.07;0.11
1996;0;0.11
2002;0.05;0.11
2016;0;0.11
2014;0;0.11
2000;0.05;0.11
2007;0;0.11
2011;0;0.11
2015;0.03;0.11
2002;0.05;0.11
2011;0.08;0.11
2011;0.09;0.11
1999;0.06;0.11
2005;0.1;0.11
2012;0;0.11
2007;0.09;0.11
2004;0.05;0.11
2009;0.07;0.11
2011;0.05;0.11
1997;0;0.11
2004;0;0.11
2009;0.1;0.11
2006;0.1;0.11
2011;0.05;0.11
2009;0.1;0.11
2002;0.08;0.11
2003;0.08;0.11
2002;0.08;0.11
1999;0.06;0.11
1997;0.06;0.11
2013;0;0.11
1993;0;0.11
2005;0.08;0.11
2006;0.1;0.11
2009;0.08;0.11
2008;0.1;0.11
2016;0;0.11
1997;0;0.11
2011;0.02;0.11
2008;0.1;0.11
2013;0;0.11
2002;0.08;0.11
2009;0.1;0.11
2000;0.06;0.11
2009;0.1;0.11
2012;0;0.11
2010;0.1;0.11
2005;0.08;0.11
2005;0.05;0.11
2009;0.09;0.11
2003;0.05;0.11
2005;0.05;0.11
1996;0;0.11
2004;0.08;0.11
2016;0;0.11
2009;0.08;0.11
2002;0.08;0.11
2009;0.08;0.11
2004;0.08;0.11
2002;0.08;0.11
2005;0.1;0.11
2013;0.05;0.11
2009;0.1;0.11
2006;0.09;0.11
2001;0.08;0.11
2009;0.05;0.11
2007;0.01;0.11
2009;0.09;0.11
2015;0;0.11
2011;0.08;0.11
2004;0.05;0.11
2011;0.1;0.11
2003;0.08;0.11
2009;0.09;0.11
2009;0;0.11
2007;0.1;0.11
2008;0.1;0.11
2014;0.06;0.11
2011;0.08;0.11
2003;0.08;0.11
1994;0;0.11
2015;0.03;0.11
1997;0;0.11
2000;0.06;0.11
2010;0.1;0.11
1997;0.06;0.11
1999;0.06;0.11
2004;0;0.11
2009;0.1;0.11
2015;0;0.11
2007;0.05;0.11
2006;0;0.11
2007;0.08;0.11
2008;0;0.11
2011;0.06;0.11
2010;0.1;0.11
1999;0.06;0.11
2013;0.06;0.11
2009;0.1;0.11
2007;0.1;0.11
2014;0.06;0.11
2006;0;0.11
1993;0;0.11
2007;0.1;0.11
2012;0.07;0.11
2008;0.1;0.11
2013;0.1;0.11
1995;0;0.11
2005;0.1;0.11
1996;0.01;0.11
2009;0.1;0.11
2005;0.08;0.11
2000;0;0.11
2009;0.09;0.11
2009;0.1;0.11
2010;0.1;0.11
2000;0.05;0.11
2005;0.08;0.11
2010;0;0.11
2005;0.08;0.11
